249.867603771;25.3016386541;
-190.570343952;-65.0667145327;
-38.4090506672;163.356636188;
-35.2659543611;-67.1159238663;
-51.410011034;-26.3570045362;
-104.219849084;203.624686903;
-52.4130095046;68.1388992013;
162.430266955;67.0315109532;
-225.263191667;-215.536126513;
299.758965529;-51.8151273569;
269.651969802;114.559242098;
175.113700585;-158.168592343;
79.0882214624;-230.82601514;
-30.2822434104;155.254945197;
-209.682486319;-60.5242616029;
88.8514882287;127.917920794;
-127.054584693;-180.112074317;
2.09618957846;242.182741276;
-116.518367667;80.5176651089;
-106.762323522;187.860706505;
208.497997165;-56.1865133922;
-14.9320377109;-136.268966962;
154.701543736;-226.323968036;
59.2103303922;-239.941244152;
299.331832867;287.30507963;
-203.885872951;-292.523471992;
240.90286266;96.3029381505;
192.584423375;49.0287268004;
-224.962078149;-295.616414962;
99.3235091047;4.52499921817;
31.0426525433;-56.4021761254;
112.41419936;260.555729423;
-100.532146717;-194.214990271;
-177.175822991;-299.414878011;
-96.3460742689;113.90126586;
-138.305161429;-101.223697604;
202.517168615;-222.136030684;
2.86611816107;-242.547552506;
296.805503059;87.7919675812;
-57.8712295678;-243.237729273;
-73.6232073216;-77.7996933688;
263.761866236;-57.7027869654;
64.7769635324;253.773157701;
-103.780425855;-220.885362017;
-146.86605865;32.4659830132;
259.972248847;-230.2930794;
282.090336934;83.4058483745;
-68.1301105845;-223.387220443;
-240.568887292;140.915751039;
237.544000258;26.4897108691;
298.578937175;-256.537397414;
122.287421053;251.009719608;
-262.402130185;-21.8118057266;
276.244043526;130.847853543;
-291.281772161;-145.449136527;
296.939790303;282.812886048;
-214.782136546;268.722260143;
127.258305781;-49.7996642665;
-249.764836957;-42.5362824285;
-228.932402653;115.481906873;
69.3392328225;-146.661265293;
-42.7906302995;147.837214197;
151.931382111;-142.070177673;
-162.940742221;-248.974779282;
97.9167879699;-246.21515184;
72.2922304194;212.631145813;
217.930479519;-42.7363948179;
207.980270506;-225.947117228;
87.7441718776;-39.2892674066;
-11.144197997;-120.172791673;
-229.391694686;51.8247232845;
-295.254313191;196.415363899;
-271.994166918;109.544034701;
-33.7415324556;202.859004635;
259.658975923;242.135250973;
-258.599471894;51.2249802524;
-79.0129493926;82.0473751032;
-84.553437703;238.050103344;
42.1808949657;-95.8568680875;
269.352858182;-115.946269509;
179.704720549;96.6779363519;
-4.54166827625;-48.4594107055;
-183.288171938;-129.461357752;
-285.391519363;-252.841163658;
241.624083194;-0.112307339381;
-190.891432123;164.363673604;
-37.769367137;-168.629150215;
-37.0634699593;-19.2887724139;
170.643982024;-76.6243361789;
120.113610457;150.313509918;
239.40588484;-219.736402528;
262.679687369;-204.655542381;
36.7820881107;151.282768365;
87.7961437599;-128.819986477;
-227.383550471;-123.627931163;
278.592895779;-149.768555935;
-226.730789935;224.345530889;
123.10134735;-15.7814904722;
234.41661227;-229.478688118;
224.7985778;-69.1768846673;
222.688119358;170.611404882;
-170.744855616;247.878229293;
138.480421953;228.811199357;
-115.641279584;180.828376355;
-295.980627024;-30.0878281709;
-255.316829311;62.3918974929;
121.923162278;-158.406671044;
-175.732602277;-263.344524634;
-3.03631236993;-253.749393498;
273.948920861;-263.015530039;
163.288046871;274.488695358;
40.8257620373;-276.003889639;
-65.4816107517;107.802087038;
-131.45870678;254.178354778;
11.5448182898;199.288093572;
87.3610687758;-160.586838554;
-3.84319641375;-206.828513838;
285.753661414;-255.216146166;
-10.3870850951;274.034495851;
20.345888193;116.875905404;
-142.672227819;-27.3597877467;
92.8287673526;222.36819422;
-190.480409524;-132.863625114;
-58.7612036079;186.021912948;
127.429088069;-230.593297946;
293.229663823;294.797125513;
235.901565472;70.0624647969;
102.980145745;-91.7982796956;
176.228684267;104.836729833;
-253.669952465;-31.6783036051;
191.390571284;-191.634818315;
-231.069994923;133.200448516;
-176.377920469;147.300724615;
170.704300972;-128.605374021;
125.994297593;-146.882358886;
-93.6813964091;-206.966642029;
-71.0518957223;299.447619211;
242.497061766;-198.246260979;
237.915914128;119.930026765;
56.9981131984;272.645854161;
-135.574819613;196.015918155;
-21.7263105478;188.078665326;
101.853476295;254.725448677;
115.876461275;-10.9290093087;
117.259405981;-190.0613159;
68.2601467872;-72.3001112725;
207.344419615;104.154040618;
153.628390251;-199.31605946;
-200.12549955;-211.693343883;
-84.7744949637;-149.701355231;
-237.785028623;-238.025657578;
-168.140167696;-111.445373088;
-95.7987780577;-231.649125709;
-32.8839437928;77.8359799926;
-291.230119415;267.162521822;
104.56604152;299.017151078;
-125.013114348;192.659374726;
-287.785448697;-143.989244166;
-154.245607789;-289.287245596;
-212.200164465;231.676981015;
-288.793915919;-103.05766499;
-137.212981399;-128.845446181;
-214.164888196;-95.0516893088;
-195.094050254;161.319815317;
175.314189878;-254.06134424;
105.128336823;-162.069277315;
162.616270903;36.990237179;
-153.381886351;-132.724441165;
57.5915416012;284.067950946;
-230.042456477;268.609384553;
107.805867185;291.929472089;
64.39418356;-75.9822785476;
101.794858169;-250.786547505;
-129.243019634;69.0352911245;
220.172363959;-164.088845933;
-151.303825422;52.318165043;
-90.0266011337;-217.159763503;
-98.8215679069;245.237152074;
-159.213436036;188.727292903;
1.38300984488;255.228634203;
-208.255669896;-192.759592333;
-227.15447288;173.825776884;
115.509117016;-208.46710442;
93.9487983903;-196.47140905;
-121.981720925;23.333418385;
-191.624548664;-30.0695582744;
269.20277633;-170.835647566;
26.57639721;59.4787414793;
278.50729224;173.040965718;
99.867253793;7.57960654997;
193.906479097;126.796951187;
145.021951365;155.949627856;
257.741279009;118.179559007;
73.9568497671;-214.59852841;
123.048945177;65.1890327668;
-91.0340224881;-154.938293432;
267.174744182;25.7554580327;
299.398879943;12.5949812447;
220.098540416;-59.4440533253;
265.688339357;166.519890962;
292.365568463;273.779175875;
-186.094544955;-18.6643642875;
281.121128901;149.24129606;
-45.4056195005;-287.86561164;
267.649263686;178.264441753;
261.812233651;-238.984642909;
89.1232095932;-160.861551354;
268.737633207;235.793368591;
16.4749130507;-207.11732909;
110.806785084;94.3145475963;
-134.671997119;279.128776072;
121.493928993;-79.6446146571;
-70.424170143;-74.8763656811;
43.8622330145;-91.1272290644;
-112.705676322;-158.112084397;
-287.487936316;101.780156331;
-45.5645858586;22.5053975401;
108.769283792;-124.403405353;
137.762418321;-226.973079475;
99.2277643756;-135.336047779;
-250.906510009;46.5781273135;
-171.386599231;-232.486732286;
62.7272686069;-243.960204795;
-282.291059555;-198.99704745;
-175.481249255;-291.560683592;
-147.548154784;-98.4627916434;
-212.276211787;-176.076876606;
-286.240535095;198.397747246;
-206.894431323;-78.3869743187;
-12.7854795422;-9.98413078214;
165.039392066;288.001327723;
152.062857884;-76.6722924227;
-282.167871391;85.8800988237;
-129.848421855;262.543904587;
-270.896413232;-184.996350367;
48.6449643828;-166.684315932;
279.734174005;-253.775331919;
-249.314326907;25.2732171724;
130.106378397;-19.0777989106;
93.9359010238;204.28591487;
-290.797260493;244.799212104;
102.56883997;-280.675387226;
-182.204042095;168.79903057;
86.1584468605;271.017330466;
40.7782443216;-175.464630843;
-156.32296397;-104.06315991;
-211.540635963;8.37461139618;
-216.611409663;94.7234629551;
266.803442069;110.848153759;
-242.249627053;-47.5184434866;
-49.1733157486;81.3267911165;
95.7059790245;288.281015629;
25.8989423865;108.798349147;
-235.347272079;15.3433874522;
283.729771708;163.391614878;
-95.9046021365;-27.2808236026;
-293.177836129;-208.975049976;
-176.848099711;-188.556228282;
24.9528105677;-271.796450095;
-120.798577772;-241.655015407;
257.193299498;264.998714148;
227.752889852;-187.63340464;
29.9041357476;-121.366867952;
145.282872703;-43.9874811716;
-144.67017816;-68.8154692647;
-232.610837026;-199.928873158;
165.966179564;-282.118516449;
32.0481859621;188.45215857;
-12.8651716752;-112.569009344;
120.285572933;-253.352888354;
-177.82305908;-180.762136924;
42.3486529343;-224.068341949;
-187.17599158;-99.5624579126;
200.488324233;148.380492548;
-211.780003734;75.9839665577;
-237.295736458;-241.668895845;
208.265114867;215.704008423;
200.947135243;-11.2677084802;
-179.992667517;-132.910530781;
207.809015613;-115.486580244;
-27.0632097192;-214.743321002;
-101.347020015;-15.7091111506;
99.3707901222;64.551396817;
-98.1664081528;140.380972515;
-136.878963665;14.1806424651;
-91.1816449973;53.9408671537;
182.25210626;-241.390198136;
180.136336225;65.1240498024;
181.656739518;170.212783525;
191.276837541;262.173471249;
-65.0285180229;145.143745216;
-27.7854399688;120.613196032;
279.475641201;38.5025404969;
-36.2167625181;17.0668917228;
283.986726837;297.373537098;
-145.005759541;251.280248578;
-107.680850859;8.87416393509;
-30.1392275256;66.9727018402;
208.089527124;99.3838984905;
-58.8390382334;163.979464999;
-273.058124729;-217.170098384;
8.25997042692;-36.0180808404;
-165.968801185;289.904117451;
-40.1878891242;-250.028741373;
243.173267767;-290.141915982;
36.4197653477;12.1518298937;
-211.33953542;144.572166099;
139.253305457;-282.657078804;
-180.7821335;-63.1127238396;
-290.528247779;-174.099735494;
-60.1214253863;-91.8657679991;
-125.572020787;252.209263386;
24.5913050787;194.825793777;
177.381315321;195.269742882;
287.038999381;-270.177912475;
199.868231842;-248.994320442;
131.457917566;89.6235226124;
80.9930346735;291.997887572;
-112.008643869;6.57213869161;
90.5075028712;-52.1666193363;
-240.110489545;144.470185473;
-5.64104259873;40.9968198264;
38.8873140462;-159.830638464;
190.066070023;63.6858939075;
51.7497280537;252.437921153;
67.7529289223;267.851068061;
118.864802352;-146.137504021;
-13.6950826106;74.4665671612;
-217.606029341;-191.262009685;
-51.2808272439;-109.318703245;
-217.747787715;142.71886044;
227.837146796;-274.703142253;
75.1022873687;-156.92905395;
-262.12888517;-24.9650999992;
-122.314904298;-48.7539342572;
-294.822907965;-18.0059797123;
28.5386034307;266.571543622;
233.795704999;104.133990224;
-274.912799828;-259.523606856;
100.921543218;-106.451845936;
281.34271692;130.171396172;
121.008591226;52.2999277276;
176.845207926;101.275183956;
279.349295235;116.04906752;
-289.094304101;-253.817607014;
284.227920893;-298.061815801;
152.853128239;166.416861171;
-69.927147476;204.490109123;
-185.670427498;-278.705351898;
-7.80308608015;40.5074997357;
39.6221046326;-141.265714105;
-2.51069825151;-13.0718137865;
-42.3692037779;112.657428242;
266.218963825;180.743513071;
158.427002745;104.046120111;
-145.423988582;294.424843258;
31.1924019006;208.430810221;
-23.6889577511;94.3380181124;
188.538038529;121.954949242;
224.094834656;-54.1598927887;
-121.678169622;-232.914422391;
192.08973008;-263.229648649;
-96.4965843617;0.126663068834;
25.0414243698;54.1867870022;
9.1685696277;-259.10549254;
13.3387291837;74.1463618964;
25.2200160731;-161.08478715;
-120.331138004;100.754098697;
289.941656939;35.9166902332;
-250.457443368;118.174223709;
-279.840344917;-229.535192454;
-62.3016255322;251.512742933;
65.9946130761;-149.211968336;
-217.589226332;-206.406854067;
-81.0283720534;-99.4294660638;
-251.31102969;-59.3683802162;
-263.97172237;129.307086917;
-129.929186166;-172.830454246;
-28.1978859275;-184.024899929;
78.8290106292;-230.430713789;
120.874158833;-122.775969522;
-64.9723585088;-33.2328434066;
-213.518568944;-114.174652913;
150.686882605;-129.849158914;
-14.6607137973;-128.093089973;
-235.618574807;-36.636246802;
